------------------------支付宝（中国）网络技术有限公司  电子客户回单------------------------
收/支                 ,交易对方                ,对方账号                ,商品说明                ,收/付款方式              ,金额                  ,交易状态                ,交易分类                ,交易订单号     ,商家订单号           ,交易时间            ,
支出                  ,美销宝创优闪购专卖店          ,360***@qq.com       ,2片装书立架L型立式简约大号书夹书靠书挡板隔板桌面收纳创意ins风高中生分类收纳卡通无印风时尚卡通铁书架,花呗                  ,3.73                ,等待确认收货              ,日用百货                ,2022041222001183111429105368	,T200P2572742305509821348	,2022-04-12 19:29:20 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-熟咸鸭蛋(FP) 50克(1枚)/袋等多件,花呗                  ,3.57                ,退款成功                ,餐饮美食                ,2022041222001183111428071163*REFUND_P2572091786167821348R157711179513824813	,REFUND_P2572091786167821348R157711179513824813	,2022-04-12 11:58:59 ,
支出                  ,南京应天西店              ,shh***@163.com      ,熟咸鸭蛋(FP) 50克(1枚)/袋等多件,花呗                  ,50.96               ,交易成功                ,餐饮美食                ,2022041222001183111428071163	,T200P2572091786162821348	,2022-04-12 11:21:18 ,
其他                  ,蜂花旗舰店               ,fen***@beeflower-cn.com,退款-蜂花经典洗发水精护发素去油含小麦蛋白柔顺营养洗护套装改善发叉,花呗                  ,19.21               ,退款成功                ,退款                  ,2022040722001183111423371912_2564254009207821348	,T200P2564254009207821348	,2022-04-12 08:28:12 ,
支出                  ,饿了么                 ,e50***@alibaba-inc.com,阿满百香鸡(福园街店)外卖订单     ,花呗                  ,31.40               ,交易成功                ,餐饮美食                ,2022041122001183111427665760	,11180600722041160403657182578	,2022-04-11 18:35:45 ,
支出                  ,匹克运动健身旗舰店           ,756***@qq.com       ,匹克跳跳杆儿童长高神器青蛙跳摸高跳高训练器材小孩子长个弹跳器 等多件,花呗                  ,264.90              ,交易关闭                ,运动户外                ,2022041122001183111426595515	,T200P2570964194560821348	,2022-04-11 17:10:46 ,
其他                  ,匹克运动健身旗舰店           ,756***@qq.com       ,匹克跳跳杆儿童长高神器青蛙跳摸高跳高训练器材小孩子长个弹跳器,                    ,23.90               ,交易关闭                ,运动户外                ,2022041122001183111427836083	,T200P2569714668913821348	,2022-04-11 17:07:17 ,
其他                  ,华安基金管理有限公司          ,ec1***@huaan.com.cn ,余额宝-自动转入            ,余额                  ,65.00               ,交易成功                ,投资理财                ,20220411009130101000110036673932	,20220411009130501000110016559582	,2022-04-11 02:00:36 ,
收入                  ,天马行空                ,107***@qq.com       ,转账                  ,余额                  ,65.00               ,交易成功                ,转账红包                ,20220410200040011100070041304779	,                    	,2022-04-10 22:39:13 ,
支出                  ,叁代家猪蹄拌面南京建邺店        ,                    ,叁代家猪蹄拌面-扫码付-YY00101-220410-00441952,花呗                  ,192.00              ,交易成功                ,餐饮美食                ,2022041022001483111426402763	,12126600004929000005982103012820349978427338442825	,2022-04-10 21:04:39 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,招商银行储蓄卡(3166)       ,50.00               ,交易成功                ,交通出行                ,2022041022001483111426460762	,tsm_202204101533491ED3024265227C	,2022-04-10 15:33:57 ,
支出                  ,南京盒马                ,shh***@163.com      ,盒马 屋型鲜牛奶 950ml等多件   ,花呗                  ,50.50               ,交易成功                ,餐饮美食                ,2022040922001183111426167715	,T200P2566397124905821348	,2022-04-09 19:44:41 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,1.60                ,交易成功                ,交通出行                ,2022040822001483111424409135	,pap_202204081735485A48014F1DD712	,2022-04-08 17:35:48 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,1.60                ,交易成功                ,交通出行                ,2022040822001483111423832082	,pap_2022040808165373C21BA8D92828	,2022-04-08 08:16:53 ,
支出                  ,天猫超市                ,tmc***@service.aliyun.com,仁和洗面奶除螨控油祛痘深层清洁专用氨基酸洁面乳男士女士150g,花呗                  ,53.90               ,交易成功                ,美容美发                ,2022040722001183111424118126	,T200P2564286769662821348	,2022-04-07 23:39:08 ,
支出                  ,蜂花旗舰店               ,fen***@beeflower-cn.com,蜂花经典洗发水精护发素去油含小麦蛋白柔顺营养洗护套装改善发叉,花呗                  ,19.21               ,交易关闭                ,日用百货                ,2022040722001183111423371912	,T200P2564254009207821348	,2022-04-07 23:05:29 ,
其他                  ,花呗                  ,                    ,主动还款-花呗2022年04月账单   ,招商银行储蓄卡(3166)       ,430.47              ,还款成功                ,信用借还                ,2022040729020841110197951778	,                    	,2022-04-07 22:31:44 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,3.80                ,退款成功                ,日用百货                ,2022040622001183111422847072*REFUND_P2561106384550821348R156923751776824813	,REFUND_P2561106384550821348R156923751776824813	,2022-04-06 17:46:51 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,25.35               ,退款成功                ,日用百货                ,2022040622001183111422847072*REFUND_P2561106384549821348R156870470094824813	,REFUND_P2561106384549821348R156870470094824813	,2022-04-06 17:46:43 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,8.58                ,退款成功                ,日用百货                ,2022040622001183111422847072*REFUND_P2561106384548821348R156890053448824813	,REFUND_P2561106384548821348R156890053448824813	,2022-04-06 17:46:40 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,15.96               ,退款成功                ,日用百货                ,2022040622001183111422847072*REFUND_P2561106384547821348R156924399373824813	,REFUND_P2561106384547821348R156924399373824813	,2022-04-06 17:46:33 ,
支出                  ,南京应天西店              ,shh***@163.com      ,养味草莓味牛奶饮品220g/瓶等多件  ,花呗                  ,53.69               ,交易成功                ,日用百货                ,2022040622001183111422847072	,T200P2561106384545821348	,2022-04-06 17:40:44 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,1.60                ,交易成功                ,交通出行                ,2022040622001483111421461471	,pap_202204060816340FC71584FEE309	,2022-04-06 08:16:34 ,
支出                  ,南京盒马                ,shh***@163.com      ,海霸王 鱻宴鱼籽鱼豆腐 125g+鱼竹轮 125g+潮汕牛筋风味丸 125g等多件,花呗                  ,149.00              ,交易成功                ,餐饮美食                ,2022040522001183111421197855	,T200P2559783709606821348	,2022-04-05 11:55:28 ,
其他                  ,天猫超市                ,tmc***@service.aliyun.com,退款-【海底捞】香浓酸香番茄火锅底料不辣鲜香火锅底料调味200g&times;1袋 等多件,花呗                  ,14.95               ,退款成功                ,退款                  ,2022040222001183111418810920_2555615162782821348	,T200P2555615162772821348	,2022-04-04 17:42:24 ,
其他                  ,马登服饰旗舰店             ,266***@qq.com       ,退款-马登工装美式复古二战中高腰廓尔格硬汉卡其色直筒那不勒斯西裤男 等多件,花呗                  ,135.71              ,退款成功                ,退款                  ,2022033122001183111416368784_2552209094300821348_advance	,T200P2552209094299821348	,2022-04-04 11:23:12 ,
支出                  ,杭州菜鸟供应链管理有限公司       ,gg4***@cainiao.com  ,菜鸟裹裹-寄件费_2639824813_6884162461821348等订单,招商银行储蓄卡(3166)       ,12.00               ,交易成功                ,生活服务                ,2022040422001483111419384486	,CN_V1_600529298259260650	,2022-04-04 11:22:50 ,
支出                  ,天猫超市                ,tmc***@service.aliyun.com,【海底捞】香浓酸香番茄火锅底料不辣鲜香火锅底料调味200g&times;1袋 等多件,花呗                  ,117.08              ,交易成功                ,餐饮美食                ,2022040222001183111418810920	,T200P2555615162772821348	,2022-04-02 18:35:04 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,2.40                ,交易成功                ,交通出行                ,2022040222001483111418939097	,pap_202204021744263F341E10AFA0E6	,2022-04-02 17:44:26 ,
其他                  ,盼盼食品官方旗舰店           ,bzp***@163.com      ,盼盼零食大礼包办公室休闲下午茶代餐面包糕点小吃手撕面包小面包,                    ,39.90               ,交易关闭                ,餐饮美食                ,2022040222001183111418706003	,T200P2555004673366821348	,2022-04-02 15:32:36 ,
其他                  ,盼盼食品官方旗舰店           ,bzp***@163.com      ,盼盼零食大礼包办公室休闲下午茶代餐面包糕点小吃手撕面包小面包,                    ,49.90               ,交易关闭                ,餐饮美食                ,2022040222001183111418812728	,T200P2553991596043821348	,2022-04-02 15:31:50 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,1.60                ,交易成功                ,交通出行                ,2022040222001483111418194441	,pap_20220402081446ADD82A58A5A9BA	,2022-04-02 08:14:46 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-胡萝卜(称重) 约500g/份等多件,花呗                  ,0.60                ,退款成功                ,日用百货                ,2022040122001183111417521800*REFUND_P2553595921373821348R156342027577824813	,REFUND_P2553595921373821348R156342027577824813	,2022-04-01 19:24:46 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-胡萝卜(称重) 约500g/份等多件,花呗                  ,0.18                ,退款成功                ,日用百货                ,2022040122001183111417521800*REFUND_P2553595921367821348R156292166081824813	,REFUND_P2553595921367821348R156292166081824813	,2022-04-01 19:24:35 ,
支出                  ,南京应天西店              ,shh***@163.com      ,胡萝卜(称重) 约500g/份等多件  ,花呗                  ,51.49               ,交易成功                ,日用百货                ,2022040122001183111417521800	,T200P2553595921366821348	,2022-04-01 18:21:54 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,2.40                ,交易成功                ,交通出行                ,2022040122001483111417545998	,pap_2022040117504206B96F1022E162	,2022-04-01 17:50:42 ,
支出                  ,江苏交通一卡通有限公司         ,201***@qq.com       ,充值                  ,花呗                  ,2.30                ,交易成功                ,交通出行                ,2022040122001483111417312556	,pap_20220401081222040C0771854421	,2022-04-01 08:12:23 ,
支出                  ,马登服饰旗舰店             ,266***@qq.com       ,马登工装美式复古二战中高腰廓尔格硬汉卡其色直筒那不勒斯西裤男 等多件,花呗                  ,135.71              ,交易关闭                ,服饰装扮                ,2022033122001183111416368784	,T200P2552209094299821348	,2022-03-31 19:03:10 ,
支出                  ,那悦旗舰店               ,nay***@163.com      ,励志语卡套定制员工挂绳高档创意企业工作证牌胸牌挂牌定制文化员工门禁卡牌校牌接送卡牌印字,花呗                  ,3.42                ,交易成功                ,日用百货                ,2022033122001183111416419972	,T200P2550481740880821348	,2022-03-31 15:09:20 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,15.29               ,退款成功                ,日用百货                ,2022033022001183111415861255*REFUND_P2549997001157821348R156042864757824813	,REFUND_P2549997001157821348R156042864757824813	,2022-03-31 14:05:28 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,13.29               ,退款成功                ,日用百货                ,2022033022001183111415861255*REFUND_P2549997001156821348R156038690710824813	,REFUND_P2549997001156821348R156038690710824813	,2022-03-31 14:04:57 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,7.99                ,退款成功                ,日用百货                ,2022033022001183111415861255*REFUND_P2549997001159821348R156108204555824813	,REFUND_P2549997001159821348R156108204555824813	,2022-03-31 14:04:38 ,
其他                  ,凤凰新华书店旗舰店           ,zhu***@126.com      ,一步一步简笔画3册 2-6-7-9-10岁儿童画画手绘本分步学画大全自学简单动物 幼儿园教材书宝宝基础绘画涂色入门,                    ,19.80               ,交易关闭                ,文化休闲                ,2022033122001183111416421549	,T200P2552197503690821348	,2022-03-31 12:57:46 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,0.01                ,退款成功                ,日用百货                ,2022033022001183111415861255*REFUND_P2549997001158821348R156042756967824813	,REFUND_P2549997001158821348R156042756967824813	,2022-03-31 11:33:33 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,0.50                ,退款成功                ,日用百货                ,2022033022001183111415861255*REFUND_P2549997001159821348R156033109278824813	,REFUND_P2549997001159821348R156033109278824813	,2022-03-30 18:24:04 ,
支出                  ,南京应天西店              ,shh***@163.com      ,养味草莓味牛奶饮品220g/瓶等多件  ,花呗                  ,43.57               ,交易成功                ,日用百货                ,2022033022001183111415861255	,T200P2549997001154821348	,2022-03-30 17:47:56 ,
支出                  ,英菲克旗舰店              ,inp***@163.com      ,英菲克鼠标垫键盘垫超大加大加厚锁边护腕软垫书桌垫子写字台桌面男生女生电脑笔记本办公家用电竞游戏大小号,花呗                  ,8.52                ,交易成功                ,数码电器                ,2022033022001183111415298835	,T200P2549698670806821348	,2022-03-30 12:16:31 ,
其他                  ,英菲克旗舰店              ,inp***@163.com      ,英菲克鼠标垫键盘垫超大加大加厚锁边护腕软垫书桌垫子写字台桌面男生女生电脑笔记本办公家用电竞游戏大小号,                    ,12.90               ,交易关闭                ,数码电器                ,2022033022001183111415312363	,T200P2548082736281821348	,2022-03-30 09:57:19 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-养味草莓味牛奶饮品220g/瓶等多件,花呗                  ,0.23                ,退款成功                ,日用百货                ,2022032922001183111414927831*REFUND_P2549208243504821348R155921474837824813	,REFUND_P2549208243504821348R155921474837824813	,2022-03-29 19:15:30 ,
支出                  ,南京应天西店              ,shh***@163.com      ,养味草莓味牛奶饮品220g/瓶等多件  ,花呗                  ,43.65               ,交易成功                ,日用百货                ,2022032922001183111414927831	,T200P2549208243499821348	,2022-03-29 18:02:53 ,
支出                  ,山山旗舰店               ,zzs***@163.com      ,山山除湿袋可挂式防霉干燥剂防潮衣柜室内吸潮宿舍学生吸湿盒神器,花呗                  ,17.42               ,交易成功                ,日用百货                ,2022032722001183111412327378	,T200P2543873041227821348	,2022-03-27 09:46:48 ,
支出                  ,懿仝办公专营店             ,yit***@163.com      ,便利贴小学生用便签纸爱心标签贴纸小条标记心形型可爱卡通少女创意备忘记事留言粘性强告示可自粘贴办公用品,花呗                  ,4.42                ,交易成功                ,日用百货                ,2022032622001183111412444621	,T200P2543617693521821348	,2022-03-26 23:53:59 ,
支出                  ,中国联通官方旗舰店           ,zjs***@chinaunicom.cn,手机充值                ,花呗                  ,30.00               ,交易成功                ,充值缴费                ,2022032222001183111408397069	,T100P2536257711182821348	,2022-03-22 12:37:19 ,
支出                  ,宿州神猫社鱼饵渔具有限公司       ,c2m***@service.aliyun.com,鸡毛毽子比赛专用健身毽球键子耐踢毛幼儿园儿童小学生羽毛花毽子,花呗                  ,3.02                ,交易成功                ,运动户外                ,2022031922001183111406460371	,T200P2531112339484821348	,2022-03-19 15:59:01 ,
支出                  ,芭酷丽旗舰店              ,bak***@sina.com     ,指甲刀套装德国进口修脚刀家用指甲剪刀鹰嘴指甲钳男女修甲工具,花呗                  ,12.02               ,交易成功                ,日用百货                ,2022031822001183111406410830	,T200P2530030935641821348	,2022-03-18 22:26:51 ,
支出                  ,饿了么                 ,e50***@alibaba-inc.com,阿满百香鸡(福园街店)外卖订单     ,花呗                  ,21.40               ,交易成功                ,餐饮美食                ,2022031822001183111405960692	,11190600722031848560808182578	,2022-03-18 19:22:12 ,
支出                  ,南京应天西店              ,shh***@163.com      ,汪德荣纯芝麻酱220g/瓶等多件    ,花呗                  ,69.55               ,交易成功                ,餐饮美食                ,2022031722001183111405472766	,T200P2527491025232821348	,2022-03-17 22:41:10 ,
支出                  ,南京应天西店              ,shh***@163.com      ,上好佳鲜虾片  80克/包等多件    ,花呗                  ,39.28               ,交易成功                ,日用百货                ,2022031622001183111403422250	,T200P2524442690874821348	,2022-03-16 00:26:21 ,
支出                  ,盐城市玥曼文化传媒有限公司       ,ymn***@163.com      ,fefed612b581758dd95dc3304fa273c7,花呗                  ,40.00               ,交易成功                ,日用百货                ,2022031522001483111401994539	,fefed612b581758dd95dc3304fa273c7	,2022-03-15 13:27:35 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-胡萝卜(称重) 约500g/份等多件,花呗                  ,0.02                ,退款成功                ,日用百货                ,2022031222001183111459915193*REFUND_P2517029102988821348R153683571471824813	,REFUND_P2517029102988821348R153683571471824813	,2022-03-12 08:01:37 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-胡萝卜(称重) 约500g/份等多件,花呗                  ,0.53                ,退款成功                ,日用百货                ,2022031222001183111459915193*REFUND_P2517029102990821348R153636229253824813	,REFUND_P2517029102990821348R153636229253824813	,2022-03-12 08:01:26 ,
支出                  ,南京应天西店              ,shh***@163.com      ,胡萝卜(称重) 约500g/份等多件  ,花呗                  ,41.60               ,交易成功                ,日用百货                ,2022031222001183111459915193	,T200P2517029102987821348	,2022-03-12 00:09:53 ,
支出                  ,晶驰旗舰店               ,jin***@sina.com     ,五指袜男纯棉短袜吸汗防臭分五趾袜浅口船袜春夏季薄款男士分趾袜,花呗                  ,29.90               ,交易成功                ,服饰装扮                ,2022031122001183111400264648	,T200P2517394395747821348	,2022-03-11 21:32:33 ,
支出                  ,虾皮数码专营店             ,206***@qq.com       ,适用于苹果安卓typec数据线保护套修复神器热缩管iphone13手机20w快充电器线ipad华为oppo小米viv,花呗                  ,2.28                ,交易成功                ,数码电器                ,2022030722001183111455947663	,T200P2507521716274821348	,2022-03-07 20:54:55 ,
其他                  ,花呗                  ,                    ,主动还款-花呗2022年03月账单   ,招商银行储蓄卡(3166)       ,8490.51             ,还款成功                ,信用借还                ,2022030729020841110143613967	,                    	,2022-03-07 14:24:34 ,
支出                  ,百利食品旗舰店             ,bai***@163.com      ,【38活动价】百利油醋汁零0脂肪0蔗糖低脂蔬菜沙拉汁酱料轻食水煮菜蘸料旗舰店,花呗                  ,27.90               ,交易成功                ,餐饮美食                ,2022030622001183111455104418	,T200P2507629107611821348	,2022-03-06 22:48:47 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,32.00               ,交易成功                ,投资理财                ,20220303001080012204110015064766	,                    	,2022-03-03 09:08:02 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-安井 包心鱼丸  称重 125g等多件,花呗                  ,0.25                ,退款成功                ,餐饮美食                ,2022030122001183111449876603*REFUND_P2496338931191821348R152304087599824813	,REFUND_P2496338931191821348R152304087599824813	,2022-03-01 12:52:58 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-安井 包心鱼丸  称重 125g等多件,花呗                  ,0.25                ,退款成功                ,餐饮美食                ,2022030122001183111449876603*REFUND_P2496338931190821348R152245046435824813	,REFUND_P2496338931190821348R152245046435824813	,2022-03-01 12:52:28 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-安井 包心鱼丸  称重 125g等多件,花呗                  ,0.47                ,退款成功                ,餐饮美食                ,2022030122001183111449876603*REFUND_P2496338931188821348R152304879086824813	,REFUND_P2496338931188821348R152304879086824813	,2022-03-01 12:52:18 ,
其他                  ,上海盒马网络科技有限公司        ,                    ,退款-安井 包心鱼丸  称重 125g等多件,花呗                  ,4.57                ,退款成功                ,餐饮美食                ,2022030122001183111449876603*REFUND_P2496338931189821348R152243030738824813	,REFUND_P2496338931189821348R152243030738824813	,2022-03-01 12:36:09 ,
支出                  ,南京应天西店              ,shh***@163.com      ,安井 包心鱼丸  称重 125g等多件 ,花呗                  ,63.33               ,交易成功                ,餐饮美食                ,2022030122001183111449876603	,T200P2496338931187821348	,2022-03-01 12:15:48 ,
其他                  ,温州市中奇眼镜有限公司         ,c2m***@service.aliyun.com,退款-眼镜布擦镜纸一次性防雾眼睛布擦拭镜片手机屏幕高档专业清洁湿巾,花呗                  ,7.52                ,退款成功                ,退款                  ,2022030122001183111449925727_2493814860432821348	,T200P2493814860432821348	,2022-03-01 07:39:14 ,
支出                  ,温州市中奇眼镜有限公司         ,c2m***@service.aliyun.com,眼镜布擦镜纸一次性防雾眼睛布擦拭镜片手机屏幕高档专业清洁湿巾,花呗                  ,7.52                ,交易关闭                ,文化休闲                ,2022030122001183111449925727	,T200P2493814860432821348	,2022-03-01 07:35:43 ,
支出                  ,南京自如房屋租赁有限公司        ,                    ,北京自如生活企业管理有限公司      ,花呗                  ,5516.16             ,交易成功                ,数码电器                ,2022022722001483111448234463	,831266000048020000696162665011112263320100	,2022-02-27 15:23:08 ,
支出                  ,南京自如房屋租赁有限公司        ,                    ,北京自如生活企业管理有限公司      ,花呗                  ,525.12              ,交易成功                ,数码电器                ,2022022722001483111448617966	,571266000048020000696162877011112183320100	,2022-02-27 15:22:25 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,32.00               ,交易成功                ,投资理财                ,20220224001080012204110008960721	,                    	,2022-02-24 09:08:13 ,
支出                  ,蓝溢数码专营店             ,lan***@163.com      ,多功能桌面懒人支架简约手机座平板电脑iPad万能通用三脚架便携看电影电视看片手机架直播架子支撑架三角支架,花呗                  ,6.37                ,交易成功                ,数码电器                ,2022022222001183111444891850	,T200P2484431426307821348	,2022-02-22 22:40:31 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-长安裕盛灵活配置混合C-买入 ,                    ,100.00              ,交易成功                ,投资理财                ,20220222001080012204110007531057	,                    	,2022-02-22 14:31:53 ,
支出                  ,金陵大肉包               ,                    ,江苏金陵快餐有限公司          ,花呗                  ,26.00               ,交易成功                ,餐饮美食                ,2022021922001483111442085609	,30126600004802000020220219172220245062043502	,2022-02-19 17:22:22 ,
支出                  ,绿联数码旗舰店             ,145***@qq.com       ,绿联移动硬盘盒2.5英寸外接type-c3.1usb外置台式机读取固态改移动硬盘盒子保护壳笔记本电脑sata机械ss,花呗                  ,28.01               ,交易成功                ,数码电器                ,2022021822001183111440852834	,T200P2474135208846821348	,2022-02-18 11:37:41 ,
支出                  ,hunshiyouru         ,hun***@sina.com     ,航空高铁酒店美容院一次性马桶坐垫纸厕板纸坐便套每包250张包邮,花呗                  ,13.30               ,交易成功                ,日用百货                ,2022021722001183111440892624	,T200P2473581276197821348	,2022-02-17 22:59:49 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰信息产业股票C-买入   ,                    ,32.00               ,交易成功                ,投资理财                ,20220217001080012204110003411133	,                    	,2022-02-17 09:08:19 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-广发医药健康混合C-买入   ,                    ,500.00              ,交易成功                ,投资理财                ,20220215001080012204110001443246	,                    	,2022-02-15 15:00:05 ,
其他                  ,蚂蚁财富-蚂蚁（杭州）基金销售有限公司 ,                    ,蚂蚁财富-金鹰医疗健康产业股票C-买入 ,                    ,500.00              ,交易成功                ,投资理财                ,20220215001080012204110001451910	,                    	,2022-02-15 14:43:26 ,
